speech_id,file,year,sentence,negative,positive,sum positive/negative
speech_00004,parnell_source_00022,1875,Kells lit the fire   the sacred fire of patriotic enthusiasm   and the whole county quickly caught the flame.,0.19,0.254,0.444
"speech_00049, speech_00050, speech_00051",parnell_source_00240,1886,Mr. O'Shea's votes have been irreproachable.,0,0.444,0.444
speech_00050,parnell_source_00263,1886,There has been immense excitement.,0,0.444,0.444
speech_00072,parnell_source_00304,1880,"It is a famine produced, and deliberately produced, by bad law, and by Government neglect of the interests of Ireland.",0.37,0.074,0.444
speech_00072,parnell_source_00309,1880,"It is a famine produced, and deliberately produced, by bad law and by Government neglect of the interests of Ireland.",0.37,0.074,0.444
speech_00076,parnell_source_00326,1886,All the expressions of alarm or fear from them.,0.444,0,0.444
speech_00077,parnell_source_00327,1886,I know them very well.,0,0.444,0.444
speech_00085,parnell_source_00343,1880,"I believe the public sympathy of this country is in our favor, and I am proud of the success already recorded.",0,0.444,0.444
speech_00053,parnell_source_00283,1886,"Sir, I join the right hon. gentleman in the expression of my contempt for those cowardly, disgraceful practices   I join him to the fullest extent.",0.307,0.136,0.443
speech_00053,parnell_source_00282,1886,"We want the energy, the patriotism, the talents, and the work of every Irishman to insure that this great experiment shall be a successful one.",0,0.442,0.442
speech_00053,parnell_source_00303,1886,"We want the energy, the patriotism, the talents, and the work of every Irishman to insure  that this great experiment shall be a successful one.",0,0.442,0.442
speech_00037,parnell_source_00134,1876,"Like many other English statesmen who had acted with the best intentions as regarded Ireland, he might be disappointed.",0.116,0.325,0.441
speech_00072,parnell_source_00306,1880,"The emigrants went away with rage in their hearts and a longing hope of revenge hereafter, with America's help.""",0.324,0.116,0.44
speech_00072,parnell_source_00306,1880,"Don't let me be misunderstood, if you please.",0.224,0.215,0.439
speech_00072,parnell_source_00309,1880,"Don't let me be misunderstood, if you please.",0.224,0.215,0.439
speech_00047,parnell_source_00226,1876,[From the House We think poor Mr. Butt is certainly to be pitied.,0.303,0.135,0.438
speech_00050,parnell_source_00244,1886,Strong men never show their strength more clearly than in the moderation with which they use their victories.,0.105,0.333,0.438
speech_00081,parnell_source_00335,1880,"But before he was ready to sail the famine came in Ireland, and he determined to ask for relief for the suffering poor, as well as to apply for funds to sustain the political organization, which, it is hoped, will ultimately effect the regeneration of Ireland.",0.193,0.245,0.438
speech_00091,parnell_source_00346,1885,"He had to thank the Lord Mayor for inviting his colleagues and himself to the magnificent banquet to meet the wealth, the talent, and the courage of the country .",0,0.438,0.438
speech_00004,parnell_source_00024,1875,"Gentlemen  your great county having spoken, I wish to return you my heartfelt thanks for the proud position in which you have placed me as your Representative.",0,0.437,0.437
speech_00053,parnell_source_00303,1886,"That shame and disgrace belong to the right hon. gentlemen and noble lords of English political parties who, for selfish interests, have sought to rekindle the embers   the almost expiring embers   of religious bigotry.",0.276,0.161,0.437
speech_00084,parnell_source_00338,1880,"Now, I think that this is a very great compliment to the Irish people.",0,0.437,0.437
speech_00086,parnell_source_00340,1880,That is not true.,0.437,0,0.437
speech_00050,parnell_source_00262,1886,He has promised to behave as a good Parnellite should.,0,0.435,0.435
speech_00077,parnell_source_00327,1886,It had power to object to foreign wars undertaken by Great Britain.,0.203,0.232,0.435
"speech_00049, speech_00050",parnell_source_00241,1886,When that great question was settled he considered his mission fulfilled.,0,0.434,0.434
speech_00050,parnell_source_00250,1886,When that great question was settled he considered his mission fulfilled .,0,0.434,0.434
speech_00052,parnell_source_00271,1886,Englishmen love a man who fights his own corner to the end.,0.17,0.264,0.434
speech_00052,parnell_source_00281,1886,Englishmen love a man who fights his own corner to the end.,0.17,0.264,0.434
speech_00079,parnell_source_00333,1880,The physical sufferings and misery and starvation of large portions of our population in Ireland has not been exaggerated.,0.385,0.049,0.434
speech_00081,parnell_source_00335,1880,He felt that it was a great compliment to the American people that the proud British aristocracy should humble itself and appear as a suppliant before this great democracy.,0,0.434,0.434
speech_00090,parnell_source_00345,1885,IRELAND LOST HER INDEPENDENCE.,0.434,0,0.434
speech_00076,parnell_source_00326,1886,"It is not fair play, and they know it well enough.",0.284,0.149,0.433
speech_00028,parnell_source_00104,1875,"He subscribed to the expenses incurred, and necessarily incurred, in worthily carrying the celebration to a success .",0,0.432,0.432
speech_00028,parnell_source_00106,1875,"He subscribed to the expenses incurred, and necessarily incurred, in worthily carrying the celebration to a success .",0,0.432,0.432
speech_00050,parnell_source_00244,1886,"But the Irish leader is not the man to be elated by victory, any more than he has shown himself the man to be depressed by apparent defeat.",0.2,0.232,0.432
"speech_00049, speech_00050",parnell_source_00249,1886,"I admire the spirit and I appreciate the spirit with which he entered into this candidature, and I equally admire the spirit and the feeling and the temper he has exhibited in withdrawing his candidature.",0.066,0.366,0.432
speech_00074,parnell_source_00324,1885,I do not care what measures the Liberal party passed.,0.213,0.219,0.432
speech_00052,parnell_source_00277,1886,I hope it will prove to be a happy and fortunate thing both for Ireland and for England that there was one man living   one English statesman found of the great power and extraordinary ability of the right hon. gentleman to lend his voice to poor helpless Ireland on this question    to devote his great mind and extraordinary energy to the unravelling of this problem.,0.129,0.302,0.431
speech_00053,parnell_source_00282,1886,I join him in that respect to the fullest extent.,0,0.431,0.431
speech_00053,parnell_source_00283,1886,"He has sought, I think very unfairly, to cast a lurid light on the situation by allusion to THOSE UNHAPPY OUTRAGES IN KERRY.",0.431,0,0.431
speech_00053,parnell_source_00303,1886,I join him in that respect to the fullest extent.,0,0.431,0.431
speech_00072,parnell_source_00304,1880,"Those who, on the other hand, through fear, or for some other reason, refused to take our advice, are starving.",0.317,0.114,0.431
speech_00072,parnell_source_00306,1880,"Those, on the other hand, who through fear, or for some other reason, refused to take our advice, are starving.",0.317,0.114,0.431
speech_00086,parnell_source_00340,1880,I am sure that the people are very near starvation point.,0.268,0.163,0.431
speech_00091,parnell_source_00346,1885,It is an especially impoverished district.,0.431,0,0.431
speech_00075,parnell_source_00325,1886,"But we wish that the ""still small voice of reason"" should prevail.",0,0.43,0.43
speech_00077,parnell_source_00327,1886,But small as it is we cheerfully accept it as a final one.,0,0.43,0.43
speech_00004,parnell_source_00010,1875,"The speaker earnestly advocated the release of the political prisoners, and concluded by promising, should he be returned to Parliament, to use all his energies in promoting the best interests of the people .",0.072,0.357,0.429
speech_00004,parnell_source_00011,1875,"The speaker earnestly advocated the release of the political prisoners, and concluded by promising, should he be returned to Parliament, to use all his energies in promoting the best interests of the people .",0.072,0.357,0.429
speech_00004,parnell_source_00012,1875,"The speaker earnestly advocated the release of the political prisoners, and concluded by promising, should he be returned to Parliament, to use all his energies in promoting the best interests of the people .",0.072,0.357,0.429
speech_00004,parnell_source_00013,1875,"The speaker earnestly advocated the release of the political prisoners, and concluded by promising, should he be returned to Parliament, to use all his energies in promoting the best interests of the people .",0.072,0.357,0.429
speech_00082,parnell_source_00336,1880,They cannot help it.,0.429,0,0.429
speech_00090,parnell_source_00345,1885,THE BRIEF PERIOD OF PROSPERITY.,0,0.429,0.429
speech_00091,parnell_source_00346,1885,ON THE BRINK OF VICTORY.,0,0.429,0.429
speech_00053,parnell_source_00283,1886,"However, we have THE RESULT NOW IN ONE MURDER ALREADY COMMITTED IN BELFAST.",0.282,0.147,0.429
speech_00022,parnell_source_00096,1875,With what a noble vehemence he utters his sentences!,0,0.428,0.428
speech_00065,parnell_source_00295,1880,"... MR. PARNELL said, that he thought his hon. Friend  was under a wrong impression.",0.161,0.266,0.427
speech_00073,parnell_source_00316,1885,His professions of confident hope for the success of Irish Nationalism are increased by the passing of the Franchise Act.,0,0.427,0.427
speech_00065,parnell_source_00295,1880,The Government were certainly not legally bound to continue in the disastrous and useless course of their Predecessors.,0.328,0.098,0.426
speech_00067,parnell_source_00297,1880,"In that shape, he felt confident that the Bill would produce more extermination and eviction in Ireland, more outrage and crime, than anything that had been done for 60 years.",0.353,0.073,0.426
speech_00032,parnell_source_00118,1876,"They were not even ringleaders, but bravo soldiers and sailors who had fought well for England.",0.131,0.294,0.425
speech_00059,parnell_source_00289,1880,The security for the repayment of the sum to be advanced was unimpeachable.,0,0.425,0.425
speech_00053,parnell_source_00302,1886,"I admit that there is a small proportion who do  We have been doing our best of late to remove this fear, and we shall continue to do so  When this bill becomes an act we shall not cease to try to conciliate such Irishmen  No, sir, there is no shame or disgrace in this fear   that shame and disgrace belong to right honourable gentlemen and noble lords belonging to English political parties, who, for selfish interests of those political parties, try to stir up the almost expired embers of religious bigotry .",0.253,0.172,0.425
speech_00073,parnell_source_00307,1885,They should be coerced into doing justice to the labourer.,0.18,0.245,0.425
speech_00076,parnell_source_00326,1886,But what he denies is this.,0.425,0,0.425
speech_00090,parnell_source_00345,1885,"But the great powers of the Irish Parliament of 1782 aroused the alarm of English statesmen, and a determined attempt was set on foot to destroy its independence and rob Ireland of her constitution and her parliamentary institutions by sapping the integrity of its members.",0.198,0.227,0.425
speech_00052,parnell_source_00267,1886,"When you are proposing a great settlement which undoubtedly can only succeed if it is cheerfully accepted by public opinion in Ireland if all its important provisions are recognised as just and equitable, is it worth while on the part of a rich country like England to drive too hard a bargain?",0.021,0.403,0.424
speech_00052,parnell_source_00269,1886,"When you are proposing a great settlement, which admittedly can only succeed if it is cheerfully accepted by public opinion in Ireland, if all its important provisions are recognised as just and equitable, is it worth while, on the part of a rich country like England, to drive too hard a bargain?",0.021,0.403,0.424
